Time [s],HSYNC,VSYNC,INTENSITY,VIDEO
030838792,0,1,0,0
030839292,0,1,0,1
030840417,0,1,0,0
030840917,0,1,0,1
030841167,0,1,0,0
030841792,0,1,0,1
030842167,0,1,0,0
030842667,0,1,0,1
030842917,0,1,0,0
030843167,0,1,0,1
030843417,0,1,0,0
030843917,0,1,0,1
030844167,0,1,0,0
030844417,0,1,0,1
030844667,0,1,0,0
030844917,0,1,0,1
030845167,0,1,0,0
030845792,0,1,0,1
030845917,0,1,0,0
030846542,0,1,0,1
030847542,0,1,0,0
030847792,0,1,0,1
030848042,0,1,0,0
030848292,0,1,0,1
030848542,0,1,0,0
030849042,0,1,0,1
030849292,0,1,0,0
030849542,0,1,0,1
030849667,0,1,0,0
030849917,0,1,0,1
030850042,0,1,0,0
030850292,0,1,0,1
030850542,0,1,0,0
030851167,0,1,0,1
030852042,0,1,0,0
030852667,0,1,0,1
030853042,0,1,0,0
030853542,0,1,0,1
030853792,0,1,0,0
030854417,0,1,0,1
030854667,0,1,0,0
030855292,0,1,0,1
030855542,0,1,0,0
030855792,0,1,0,1
030856042,0,1,0,0
030856625,0,1,0,1
030856792,0,1,0,0
030857000,0,1,0,1
030857667,0,1,0,0
030858250,0,1,0,1
030879417,0,1,0,0
030879833,1,1,0,0
030886875,0,1,0,0
030888375,0,1,0,1
030892292,0,1,0,0
030892500,0,1,0,1
030895167,0,1,0,0
030895375,0,1,0,1
030933375,0,1,0,0
030933833,1,1,0,0
030940833,0,1,0,0
030942375,0,1,0,1
030943000,0,1,0,0
030944000,0,1,0,1
030945875,0,1,0,0
030946375,0,1,0,1
030948125,0,1,0,0
030949375,0,1,0,1
030955375,0,1,0,0
030956375,0,1,0,1
030959875,0,1,0,0
030960875,0,1,0,1
030987375,0,1,0,0
030987833,1,1,0,0
030994833,0,1,0,0
030996375,0,1,0,1
031041375,0,1,0,0
031041833,1,1,0,0
031048833,0,1,0,0
031095833,1,1,0,0
031102833,0,1,0,0
031104500,0,1,0,1
031104625,0,1,0,0
031104750,0,1,0,1
031104875,0,1,0,0
031105000,0,1,0,1
031105125,0,1,0,0
031105250,0,1,0,1
031105375,0,1,0,0
031105500,0,1,0,1
031105625,0,1,0,0
031105750,0,1,0,1
031105875,0,1,0,0
031106000,0,1,0,1
031106125,0,1,0,0
031106250,0,1,0,1
031106375,0,1,0,0
031106500,0,1,0,1
031106625,0,1,0,0
031106750,0,1,0,1
031106875,0,1,0,0
031107000,0,1,0,1
031107125,0,1,0,0
031107250,0,1,0,1
031107375,0,1,0,0
031107500,0,1,0,1
031107625,0,1,0,0
031107750,0,1,0,1
031107875,0,1,0,0
031108000,0,1,0,1
031108125,0,1,0,0
031108250,0,1,0,1
031108375,0,1,0,0
031108500,0,1,0,1
031108625,0,1,0,0
031108750,0,1,0,1
031108875,0,1,0,0
031109000,0,1,0,1
031109125,0,1,0,0
031109250,0,1,0,1
031109375,0,1,0,0
031109500,0,1,0,1
031109625,0,1,0,0
031109750,0,1,0,1
031109875,0,1,0,0
031110000,0,1,0,1
031110125,0,1,0,0
031110250,0,1,0,1
031110375,0,1,0,0
031110500,0,1,0,1
031110625,0,1,0,0
031110750,0,1,0,1
031110875,0,1,0,0
031111000,0,1,0,1
031111125,0,1,0,0
031111250,0,1,0,1
031111375,0,1,0,0
031111500,0,1,0,1
031111625,0,1,0,0
031111750,0,1,0,1
031111875,0,1,0,0
031112000,0,1,0,1
031112125,0,1,0,0
031112250,0,1,0,1
031112375,0,1,0,0
031112500,0,1,0,1
031112625,0,1,0,0
031112750,0,1,0,1
031112875,0,1,0,0
031113000,0,1,0,1
031113125,0,1,0,0
031113250,0,1,0,1
031113375,0,1,0,0
031113500,0,1,0,1
031113625,0,1,0,0
031113750,0,1,0,1
031113875,0,1,0,0
031114000,0,1,0,1
031114125,0,1,0,0
031114250,0,1,0,1
031114375,0,1,0,0
031114500,0,1,0,1
031114625,0,1,0,0
031114750,0,1,0,1
031114875,0,1,0,0
031115000,0,1,0,1
031115125,0,1,0,0
031115250,0,1,0,1
031115375,0,1,0,0
031115500,0,1,0,1
031115625,0,1,0,0
031115750,0,1,0,1
031115875,0,1,0,0
031116000,0,1,0,1
031116125,0,1,0,0
031116250,0,1,0,1
031116375,0,1,0,0
031116500,0,1,0,1
031116625,0,1,0,0
031116750,0,1,0,1
031116875,0,1,0,0
031117000,0,1,0,1
031117125,0,1,0,0
031117250,0,1,0,1
031117375,0,1,0,0
031117500,0,1,0,1
031117625,0,1,0,0
031117750,0,1,0,1
031117875,0,1,0,0
031118000,0,1,0,1
031118125,0,1,0,0
031118250,0,1,0,1
031118375,0,1,0,0
031118500,0,1,0,1
031118625,0,1,0,0
031118750,0,1,0,1
031118875,0,1,0,0
031119000,0,1,0,1
031119125,0,1,0,0
031119250,0,1,0,1
031119375,0,1,0,0
031119500,0,1,0,1
031119625,0,1,0,0
031119750,0,1,0,1
031119875,0,1,0,0
031120000,0,1,0,1
031120125,0,1,0,0
031120250,0,1,0,1
031120375,0,1,0,0
031120500,0,1,0,1
031120625,0,1,0,0
031120750,0,1,0,1
031120875,0,1,0,0
031121000,0,1,0,1
031121125,0,1,0,0
031121250,0,1,0,1
031121375,0,1,0,0
031121500,0,1,0,1
031121625,0,1,0,0
031121750,0,1,0,1
031121875,0,1,0,0
031122000,0,1,0,1
031122125,0,1,0,0
031122250,0,1,0,1
031122375,0,1,0,0
031122500,0,1,0,1
031122625,0,1,0,0
031122750,0,1,0,1
031122875,0,1,0,0
031123000,0,1,0,1
031123125,0,1,0,0
031123250,0,1,0,1
031123375,0,1,0,0
031123500,0,1,0,1
031123625,0,1,0,0
031123750,0,1,0,1
031123875,0,1,0,0
031124000,0,1,0,1
031124125,0,1,0,0
031124250,0,1,0,1
031124375,0,1,0,0
031124500,0,1,0,1
031124625,0,1,0,0
031124750,0,1,0,1
031124875,0,1,0,0
031125000,0,1,0,1
031125125,0,1,0,0
031125250,0,1,0,1
031125375,0,1,0,0
031125500,0,1,0,1
031125625,0,1,0,0
031125750,0,1,0,1
031125875,0,1,0,0
031126000,0,1,0,1
031126125,0,1,0,0
031126250,0,1,0,1
031126375,0,1,0,0
031126500,0,1,0,1
031126625,0,1,0,0
031126750,0,1,0,1
031126875,0,1,0,0
031127000,0,1,0,1
031127125,0,1,0,0
031127250,0,1,0,1
031127375,0,1,0,0
031127500,0,1,0,1
031127625,0,1,0,0
031127750,0,1,0,1
031127875,0,1,0,0
031128000,0,1,0,1
031128125,0,1,0,0
031128250,0,1,0,1
031128375,0,1,0,0
031128500,0,1,0,1
031128625,0,1,0,0
031128750,0,1,0,1
031128875,0,1,0,0
031129000,0,1,0,1
031129125,0,1,0,0
031129250,0,1,0,1
031129375,0,1,0,0
031129500,0,1,0,1
031129625,0,1,0,0
031129750,0,1,0,1
031129875,0,1,0,0
031130000,0,1,0,1
031130125,0,1,0,0
031130250,0,1,0,1
031130375,0,1,0,0
031130500,0,1,0,1
031130625,0,1,0,0
031130750,0,1,0,1
031130875,0,1,0,0
031131000,0,1,0,1
031131125,0,1,0,0
031131250,0,1,0,1
031131375,0,1,0,0
031131500,0,1,0,1
031131625,0,1,0,0
031131750,0,1,0,1
031131875,0,1,0,0
031132000,0,1,0,1
031132125,0,1,0,0
031132250,0,1,0,1
031132375,0,1,0,0
031132500,0,1,0,1
031132625,0,1,0,0
031132750,0,1,0,1
031132875,0,1,0,0
031133000,0,1,0,1
031133125,0,1,0,0
031133250,0,1,0,1
031133375,0,1,0,0
031133500,0,1,0,1
031133625,0,1,0,0
031133750,0,1,0,1
031133875,0,1,0,0
031134000,0,1,0,1
031134125,0,1,0,0
031134250,0,1,0,1
031134375,0,1,0,0
031134500,0,1,0,1
031134625,0,1,0,0
031134750,0,1,0,1
031134875,0,1,0,0
031135000,0,1,0,1
031135125,0,1,0,0
031135250,0,1,0,1
031135375,0,1,0,0
031135500,0,1,0,1
031135625,0,1,0,0
031135750,0,1,0,1
031135875,0,1,0,0
031136000,0,1,0,1
031136125,0,1,0,0
031136250,0,1,0,1
031136375,0,1,0,0
031136500,0,1,0,1
031136625,0,1,0,0
031136750,0,1,0,1
031136875,0,1,0,0
031137000,0,1,0,1
031137125,0,1,0,0
031137250,0,1,0,1
031137375,0,1,0,0
031137500,0,1,0,1
031137625,0,1,0,0
031137750,0,1,0,1
031137875,0,1,0,0
031138000,0,1,0,1
031138125,0,1,0,0
031138250,0,1,0,1
031138375,0,1,0,0
031138500,0,1,0,1
031138625,0,1,0,0
031138750,0,1,0,1
031138875,0,1,0,0
031139000,0,1,0,1
031139125,0,1,0,0
031139250,0,1,0,1
031139375,0,1,0,0
031139500,0,1,0,1
031139625,0,1,0,0
031139750,0,1,0,1
031139875,0,1,0,0
031140000,0,1,0,1
031140125,0,1,0,0
031140250,0,1,0,1
031140375,0,1,0,0
031140500,0,1,0,1
031140625,0,1,0,0
031140750,0,1,0,1
031140875,0,1,0,0
031141000,0,1,0,1
031141125,0,1,0,0
031141250,0,1,0,1
031141375,0,1,0,0
031141500,0,1,0,1
031141625,0,1,0,0
031141750,0,1,0,1
031141875,0,1,0,0
031142000,0,1,0,1
031142125,0,1,0,0
031142250,0,1,0,1
031142375,0,1,0,0
031142500,0,1,0,1
031142625,0,1,0,0
031142750,0,1,0,1
031142875,0,1,0,0
031143000,0,1,0,1
031143125,0,1,0,0
031143250,0,1,0,1
031143375,0,1,0,0
031143500,0,1,0,1
031143625,0,1,0,0
031143750,0,1,0,1
031143875,0,1,0,0
031144000,0,1,0,1
031144125,0,1,0,0
031144250,0,1,0,1
031144375,0,1,0,0
031144500,0,1,0,1
031144625,0,1,0,0
031144750,0,1,0,1
031144875,0,1,0,0
031145000,0,1,0,1
031145125,0,1,0,0
031145250,0,1,0,1
031145375,0,1,0,0
031145500,0,1,0,1
031145625,0,1,0,0
031145750,0,1,0,1
031145875,0,1,0,0
031146000,0,1,0,1
031146125,0,1,0,0
031146250,0,1,0,1
031146375,0,1,0,0
031146500,0,1,0,1
031146625,0,1,0,0
031146750,0,1,0,1
031146875,0,1,0,0
031147000,0,1,0,1
031147125,0,1,0,0
031147250,0,1,0,1
031147375,0,1,0,0
031147500,0,1,0,1
031147625,0,1,0,0
031147750,0,1,0,1
031147875,0,1,0,0
031148000,0,1,0,1
031148125,0,1,0,0
031148250,0,1,0,1
031148375,0,1,0,0
031148500,0,1,0,1
031148625,0,1,0,0
031148750,0,1,0,1
031148875,0,1,0,0
031148958,0,1,0,1
031149125,0,1,0,0
031149250,0,1,0,1
031149375,0,1,0,0
031149792,1,1,0,0
031156833,0,1,0,0
031158333,0,1,0,1
031158500,0,1,0,0
031158583,0,1,0,1
031158750,0,1,0,0
031158833,0,1,0,1
031159000,0,1,0,0
031159083,0,1,0,1
031159250,0,1,0,0
031159333,0,1,0,1
031159500,0,1,0,0
031159583,0,1,0,1
031159750,0,1,0,0
031159833,0,1,0,1
031160000,0,1,0,0
031160083,0,1,0,1
031160250,0,1,0,0
031160333,0,1,0,1
031160500,0,1,0,0
031160583,0,1,0,1
031160750,0,1,0,0
031160833,0,1,0,1
031161000,0,1,0,0
031161083,0,1,0,1
031161250,0,1,0,0
031161333,0,1,0,1
031161500,0,1,0,0
031161583,0,1,0,1
031161750,0,1,0,0
031161833,0,1,0,1
031162000,0,1,0,0
031162083,0,1,0,1
031162250,0,1,0,0
031162333,0,1,0,1
031162500,0,1,0,0
031162583,0,1,0,1
031162750,0,1,0,0
031162833,0,1,0,1
031163000,0,1,0,0
031163083,0,1,0,1
031163250,0,1,0,0
031163333,0,1,0,1
031163500,0,1,0,0
031163583,0,1,0,1
031163750,0,1,0,0
031163833,0,1,0,1
031164000,0,1,0,0
031164083,0,1,0,1
031164250,0,1,0,0
031164333,0,1,0,1
031164500,0,1,0,0
031164583,0,1,0,1
031164750,0,1,0,0
031164833,0,1,0,1
031165000,0,1,0,0
031165083,0,1,0,1
031165250,0,1,0,0
031165333,0,1,0,1
031165500,0,1,0,0
031165583,0,1,0,1
031165750,0,1,0,0
031165833,0,1,0,1
031166000,0,1,0,0
031166083,0,1,0,1
031166250,0,1,0,0
031166333,0,1,0,1
031166500,0,1,0,0
031166583,0,1,0,1
031166750,0,1,0,0
031166833,0,1,0,1
031167000,0,1,0,0
031167083,0,1,0,1
031167250,0,1,0,0
031167333,0,1,0,1
031167500,0,1,0,0
031167583,0,1,0,1
031167750,0,1,0,0
031167833,0,1,0,1
031168000,0,1,0,0
031168083,0,1,0,1
031168250,0,1,0,0
031168333,0,1,0,1
031168500,0,1,0,0
031168583,0,1,0,1
031168750,0,1,0,0
031168833,0,1,0,1
031169000,0,1,0,0
031169083,0,1,0,1
031169250,0,1,0,0
031169333,0,1,0,1
031169500,0,1,0,0
031169583,0,1,0,1
031169750,0,1,0,0
031169833,0,1,0,1
031170000,0,1,0,0
031170083,0,1,0,1
031170250,0,1,0,0
031170333,0,1,0,1
031170500,0,1,0,0
031170583,0,1,0,1
031170750,0,1,0,0
031170833,0,1,0,1
031171000,0,1,0,0
031171083,0,1,0,1
031171250,0,1,0,0
031171333,0,1,0,1
031171500,0,1,0,0
031171583,0,1,0,1
031171750,0,1,0,0
031171833,0,1,0,1
031172000,0,1,0,0
031172083,0,1,0,1
031172250,0,1,0,0
031172333,0,1,0,1
031172500,0,1,0,0
031172583,0,1,0,1
031172750,0,1,0,0
031172833,0,1,0,1
031173000,0,1,0,0
031173083,0,1,0,1
031173250,0,1,0,0
031173333,0,1,0,1
031173500,0,1,0,0
031173583,0,1,0,1
031173750,0,1,0,0
031173833,0,1,0,1
031174000,0,1,0,0
031174083,0,1,0,1
031174250,0,1,0,0
031174333,0,1,0,1
031174500,0,1,0,0
031174583,0,1,0,1
031174750,0,1,0,0
031174833,0,1,0,1
031175000,0,1,0,0
031175083,0,1,0,1
031175250,0,1,0,0
031175333,0,1,0,1
031175500,0,1,0,0
031175583,0,1,0,1
031175750,0,1,0,0
031175833,0,1,0,1
031176000,0,1,0,0
031176083,0,1,0,1
031176250,0,1,0,0
031176333,0,1,0,1
031176500,0,1,0,0
031176583,0,1,0,1
031176750,0,1,0,0
031176833,0,1,0,1
031177000,0,1,0,0
031177083,0,1,0,1
031177250,0,1,0,0
031177333,0,1,0,1
031177500,0,1,0,0
031177583,0,1,0,1
031177750,0,1,0,0
031177833,0,1,0,1
031178000,0,1,0,0
031178083,0,1,0,1
031178250,0,1,0,0
031178333,0,1,0,1
031178500,0,1,0,0
031178583,0,1,0,1
031178750,0,1,0,0
031178833,0,1,0,1
031179000,0,1,0,0
031179083,0,1,0,1
031179250,0,1,0,0
031179333,0,1,0,1
031179500,0,1,0,0
031179583,0,1,0,1
031179750,0,1,0,0
031179833,0,1,0,1
031180000,0,1,0,0
031180083,0,1,0,1
031180250,0,1,0,0
031180333,0,1,0,1
031180500,0,1,0,0
031180583,0,1,0,1
031180750,0,1,0,0
031180833,0,1,0,1
031181000,0,1,0,0
031181083,0,1,0,1
031181250,0,1,0,0
031181333,0,1,0,1
031181500,0,1,0,0
031181583,0,1,0,1
031181750,0,1,0,0
031181833,0,1,0,1
031182000,0,1,0,0
031182083,0,1,0,1
031182250,0,1,0,0
031182333,0,1,0,1
031182500,0,1,0,0
031182583,0,1,0,1
031182750,0,1,0,0
031182833,0,1,0,1
031183000,0,1,0,0
031183083,0,1,0,1
031183250,0,1,0,0
031183333,0,1,0,1
031183500,0,1,0,0
031183583,0,1,0,1
031183750,0,1,0,0
031183833,0,1,0,1
031184000,0,1,0,0
031184083,0,1,0,1
031184250,0,1,0,0
031184333,0,1,0,1
031184500,0,1,0,0
031184583,0,1,0,1
031184750,0,1,0,0
031184833,0,1,0,1
031185000,0,1,0,0
031185083,0,1,0,1
031185250,0,1,0,0
031185333,0,1,0,1
031185500,0,1,0,0
031185583,0,1,0,1
031185750,0,1,0,0
031185833,0,1,0,1
031186000,0,1,0,0
031186083,0,1,0,1
031186250,0,1,0,0
031186333,0,1,0,1
031186500,0,1,0,0
031186583,0,1,0,1
031186750,0,1,0,0
031186833,0,1,0,1
031187000,0,1,0,0
031187083,0,1,0,1
031187250,0,1,0,0
031187333,0,1,0,1
031187500,0,1,0,0
031187583,0,1,0,1
031187750,0,1,0,0
031187833,0,1,0,1
031188000,0,1,0,0
031188083,0,1,0,1
031188250,0,1,0,0
031188333,0,1,0,1
031188500,0,1,0,0
031188583,0,1,0,1
031188750,0,1,0,0
031188833,0,1,0,1
031189000,0,1,0,0
031189083,0,1,0,1
031189250,0,1,0,0
031189333,0,1,0,1
031189500,0,1,0,0
031189583,0,1,0,1
031189750,0,1,0,0
031189833,0,1,0,1
031190000,0,1,0,0
031190083,0,1,0,1
031190250,0,1,0,0
031190333,0,1,0,1
031190500,0,1,0,0
031190583,0,1,0,1
031190750,0,1,0,0
031190833,0,1,0,1
031191000,0,1,0,0
031191083,0,1,0,1
031191250,0,1,0,0
031191333,0,1,0,1
031191500,0,1,0,0
031191583,0,1,0,1
031191750,0,1,0,0
031191833,0,1,0,1
031191958,0,1,0,0
031192083,0,1,0,1
031192250,0,1,0,0
031192333,0,1,0,1
031192500,0,1,0,0
031192583,0,1,0,1
031192750,0,1,0,0
031192833,0,1,0,1
031192958,0,1,0,0
031193083,0,1,0,1
031193250,0,1,0,0
031193333,0,1,0,1
031193500,0,1,0,0
031193583,0,1,0,1
031193750,0,1,0,0
031193833,0,1,0,1
031193958,0,1,0,0
031194083,0,1,0,1
031194250,0,1,0,0
031194333,0,1,0,1
031194500,0,1,0,0
031194583,0,1,0,1
031194708,0,1,0,0
031194833,0,1,0,1
031194958,0,1,0,0
031195083,0,1,0,1
031195208,0,1,0,0
031195333,0,1,0,1
031195458,0,1,0,0
031195583,0,1,0,1
031195708,0,1,0,0
031195833,0,1,0,1
031195958,0,1,0,0
031196083,0,1,0,1
031196208,0,1,0,0
031196333,0,1,0,1
031196458,0,1,0,0
031196583,0,1,0,1
031196708,0,1,0,0
031196833,0,1,0,1
031196958,0,1,0,0
031197083,0,1,0,1
031197208,0,1,0,0
031197333,0,1,0,1
031197458,0,1,0,0
031197583,0,1,0,1
031197708,0,1,0,0
031197833,0,1,0,1
031197958,0,1,0,0
031198083,0,1,0,1
031198208,0,1,0,0
031198333,0,1,0,1
031198458,0,1,0,0
031198583,0,1,0,1
031198708,0,1,0,0
031198833,0,1,0,1
031198958,0,1,0,0
031199083,0,1,0,1
031199208,0,1,0,0
031199333,0,1,0,1
031199458,0,1,0,0
031199583,0,1,0,1
031199708,0,1,0,0
031199833,0,1,0,1
031199958,0,1,0,0
031200083,0,1,0,1
031200208,0,1,0,0
031200333,0,1,0,1
031200458,0,1,0,0
031200583,0,1,0,1
031200708,0,1,0,0
031200833,0,1,0,1
031200958,0,1,0,0
031201083,0,1,0,1
031201208,0,1,0,0
